indicator_id,name,unit,timestamp
5.1.1_ZMB.TOTA.AID.DNK,"International aid disbursed to total education, Denmark to Zambia (USD million)",,2025-11-24T12:05:52.123748
5.1.10_AFG.TOTA.AID.SIDA,"International aid disbursed to total education, Sida to Afghanistan (USD million)",,2025-11-24T12:05:52.123749
5.1.10_ETH.TOTA.AID.JPN,"International aid disbursed to total education, Japan Government to Ethiopia (USD million) ",,2025-11-24T12:05:52.123750
5.1.10_KHM.TOTA.AID.WFP," International aid disbursed to total education, WFP to Cambodia (USD million)  ",,2025-11-24T12:05:52.123751
5.1.10_LAO.TOTA.AID.WB," International aid disbursed to total education, World Bank to Laos (USD million)  ",,2025-11-24T12:05:52.123752
5.1.10_MDG.TOTA.AID.EC, International aid to total education executed by the European Commission in Madagascar (USD million)  ,,2025-11-24T12:05:52.123753
5.1.10_MOZ.TOTA.AID.JPN," International aid disbursed to total education, Japan to Mozambique (USD million) ",,2025-11-24T12:05:52.123754
5.1.10_MWI.TOTA.AID.WFP,"International aid disbursed to total education, WFP to Malawi (USD million) ",,2025-11-24T12:05:52.123755
5.1.10_NER.TOTA.AID.UNICEF,"International aid disbursed to total  education, UNICEF to Niger (USD million) ",,2025-11-24T12:05:52.123758
5.1.10_TJK.TOTA.AID.WB," International aid disbursed to total education, World Bank to Tajikistan (USD million)  ",,2025-11-24T12:05:52.123759
5.1.11_AFG.TOTA.AID.UNESCO,"International aid disbursed to total education, UNESCO to Afghanistan (USD million)",,2025-11-24T12:05:52.123761
5.1.11_ETH.TOTA.AID.JICA,"International aid disbursed to total education, JICA to Ethiopia (USD million) ",,2025-11-24T12:05:52.123762
5.1.11_KHM.TOTA.AID.WB," International aid disbursed to total education, World Bank to Cambodia (USD million) ",,2025-11-24T12:05:52.123763
5.1.11_LAO.TOTA.AID.INGOS," International aid disbursed to total education, International NGOs to Laos (USD million)  ",,2025-11-24T12:05:52.123764
5.1.11_MOZ.TOTA.AID.NLD," International aid disbursed to total education, Netherlands to Mozambique (USD million) ",,2025-11-24T12:05:52.123765
5.1.11_MWI.TOTA.AID.WB,"International aid disbursed to total education, World Bank to Malawi (USD million) ",,2025-11-24T12:05:52.123766
5.1.12_AFG.TOTA.AID.USAID,"International aid disbursed to total education, USAID to Afghanistan (USD million)",,2025-11-24T12:05:52.123767
5.1.12_ETH.TOTA.AID.KFW,"International aid disbursed to total education, KfW to Ethiopia (USD million) ",,2025-11-24T12:05:52.123768
5.1.12_MOZ.TOTA.AID.PRT," International aid disbursed to total education, Portugal to Mozambique (USD million) ",,2025-11-24T12:05:52.123769
5.1.13_AFG.TOTA.AID.WB,"International aid disbursed to total education, World Bank to Afghanistan (USD million)",,2025-11-24T12:05:52.123770
5.1.13_ETH.TOTA.AID.NLD,"International aid disbursed to total education, Netherlands to Ethiopia (USD million) ",,2025-11-24T12:05:52.123770
5.1.13_MOZ.TOTA.AID.ESP," International aid disbursed to total education, Spain to Mozambique (USD million) ",,2025-11-24T12:05:52.123771
5.1.14_ETH.TOTA.AID.SIDA,"International aid disbursed to total education, Sida to Ethiopia (USD million) ",,2025-11-24T12:05:52.123772
5.1.14_MOZ.TOTA.AID.UNICEF," International aid disbursed to total education, UNICEF to Mozambique (USD million) ",,2025-11-24T12:05:52.123773
5.1.15_ETH.TOTA.AID.UNICEF,"International aid disbursed to total education, UNICEF to Ethiopia (USD million) ",,2025-11-24T12:05:52.123774
5.1.15_MOZ.TOTA.AID.USAID," International aid disbursed to total education, USAID to Mozambique (USD million) ",,2025-11-24T12:05:52.123775
5.1.16_ETH.TOTA.AID.USAID,"International aid disbursed to total education, USAID to Ethiopia (USD million) ",,2025-11-24T12:05:52.123776
5.1.16_MOZ.TOTA.AID.WB," International aid disbursed to total education, World Bank to Mozambique (USD million) ",,2025-11-24T12:05:52.123777
5.1.17_ETH.TOTA.AID.WFP,"International aid disbursed to total education, WFP to Ethiopia (USD million) ",,2025-11-24T12:05:52.123777
5.1.18_ETH.TOTA.AID.WB,"International aid disbursed to total education, World Bank to Ethiopia (USD million) ",,2025-11-24T12:05:52.123778
5.1.2_AFG.TOTA.AID.DANIDA,"International aid disbursed to total education, DANIDA to Afghanistan (USD million)",,2025-11-24T12:05:52.123779
5.1.2_ALB.TOTA.AID.BEI,"International aid disbursed to total education, BEI to Albania (USD million)",,2025-11-24T12:05:52.123780
5.1.2_BFA.TOTA.AID.AFD," International aid disbursed to total education, AFD to Burkina Faso (USD million)  ",,2025-11-24T12:05:52.123781
5.1.2_CIV.TOTA.AID.BADEA," International aid disbursed to total education, BADEA to Côte d'Ivoire (USD million)  ",,2025-11-24T12:05:52.123782
5.1.2_CMR.TOTA.AID.WB,"International aid disbursed to total education, World Bank to Cameroun (USD million) ",,2025-11-24T12:05:52.123783
5.1.2_DJI.TOTA.AID.FSD,"International aid disbursed to total education, FSD to Djibouti (USD million) ",,2025-11-24T12:05:52.123784
5.1.2_ETH.TOTA.AID.BEL,"International aid disbursed to total education, Belgium (VLIR USO) to Ethiopia (USD million)",,2025-11-24T12:05:52.123784
5.1.2_GEO.TOTA.AID.UNICEF,"International aid disbursed to total education, UNICEF to Georgia (USD million)",,2025-11-24T12:05:52.123785
5.1.2_GHA.TOTA.AID.GPE,"International aid disbursed to total education, Global Partnership for Education to Djibouti (USD million)  ",,2025-11-24T12:05:52.123786
5.1.2_GIN.TOTA.AID.ADPP.AFDB,"International aid disbursed to total education, AfDB to Guinea (USD million) ",,2025-11-24T12:05:52.123787
5.1.2_GNB.TOTA.AID.ADPP.HUM,"International aid disbursed to total education, ADPP (Humana People to People) to Guinea Bissau (USD million) ",,2025-11-24T12:05:52.123788
5.1.2_KGZ.TOTA.AID.ADPP.GIZ," International aid disbursed to total education, GIZ to Kyrgyzstan (USD million)  ",,2025-11-24T12:05:52.123789
5.1.2_KHM.TOTA.AID.BEL," International aid disbursed to total education, Belgium to Cambodia (USD million)   ",,2025-11-24T12:05:52.123792
5.1.2_LAO.TOTA.AID.AUS," International aid disbursed to total education, AusAID to Laos (USD million)  ",,2025-11-24T12:05:52.123793
5.1.2_LBR.TOTA.AID.USAID," International aid disbursed to total education, USAID to Liberia (USD million)  ",,2025-11-24T12:05:52.123794
5.1.2_MDA.TOTA.AID.WB," International aid disbursed to total education, World Bank to Moldova (USD million)  ",,2025-11-24T12:05:52.123796
5.1.2_MDG.TOTA.AID.ILO, International aid to total education executed by ILO in Madagascar (USD million)  ,,2025-11-24T12:05:52.123797
5.1.2_MOZ.TOTA.AID.DANIDA," International aid disbursed to total education, DANIDA to Mozambique (USD million) ",,2025-11-24T12:05:52.123798
5.1.2_MRT.TOTA.AID.ISDB,"International aid disbursed to total education, IsDB to Mauritania (USD million) ",,2025-11-24T12:05:52.123799
5.1.2_MWI.TOTA.AID.CIDA,"International aid disbursed to total education, CIDA to Malawi (USD million) ",,2025-11-24T12:05:52.123800
5.1.2_NER.TOTA.AID.BEL,"International aid disbursed to total  education, Belgium to Niger (USD million) ",,2025-11-24T12:05:52.123801
5.1.2_RWA.TOTA.AID.GPE," International aid disbursed to total education, Global Partnership for Education to Rwanda (USD million)  ",,2025-11-24T12:05:52.123802
5.1.2_SEN.TOTA.AID.FR," International aid disbursed to total education, AFD and French Embassy to Senegal (USD million)  ",,2025-11-24T12:05:52.123803
5.1.2_SLE.TOTA.AID.EC," International aid disbursed to total education, European Commission to Sierra Leone (USD million)  ",,2025-11-24T12:05:52.123804
5.1.2_TJK.TOTA.AID.AGAK," International aid disbursed to total education, Aga Khan to Tajikistan (USD million) ",,2025-11-24T12:05:52.123805
5.1.2_VNM.TOTA.AID.CIDA,"International aid disbursed to total education, CIDA to Vietnam (USD million)",,2025-11-24T12:05:52.123806
5.1.2_ZMB.TOTA.AID.IRL,"International aid disbursed to total education, Ireland to Zambia (USD million) ",,2025-11-24T12:05:52.123807
5.1.3_AFG.TOTA.AID.FRA,"International aid disbursed to total education, France to Afghanistan (USD million)",,2025-11-24T12:05:52.123807
5.1.3_ALB.TOTA.AID.CEIB,"International aid disbursed to total education, CEIB to Albania (USD million)",,2025-11-24T12:05:52.123808
5.1.3_BFA.TOTA.AID.CHE," International aid disbursed to total education, Switzerland to Burkina Faso (USD million)  ",,2025-11-24T12:05:52.123809
5.1.3_CIV.TOTA.AID.WB," International aid disbursed to total education, World Bank to Côte d'Ivoire (USD million)   ",,2025-11-24T12:05:52.123810
5.1.3_CMR.TOTA.AID.FR,"International aid disbursed to total education, AFD and French Embassy to Cameroun (USD million) ",,2025-11-24T12:05:52.123811
5.1.3_DJI.TOTA.AID.AFD,"International aid disbursed to total education, AFD to Djibouti (USD million) ",,2025-11-24T12:05:52.123812
5.1.3_ETH.TOTA.AID.DFID,"International aid disbursed to total education, DFID to Ethiopia (USD million) ",,2025-11-24T12:05:52.123813
5.1.3_GEO.TOTA.AID.USAID,"International aid disbursed to total education, USAID to Georgia (USD million)",,2025-11-24T12:05:52.123814
5.1.3_GHA.TOTA.AID.JICA,"International aid disbursed to total education, JICA to Djibouti (USD million) ",,2025-11-24T12:05:52.123815
5.1.3_GIN.TOTA.AID.ADPP.WB,"International aid disbursed to total education, World Bank to Guinea (USD million) ",,2025-11-24T12:05:52.123816
5.1.3_GNB.TOTA.AID.ADPP.OTH,"International aid disbursed to total education, ADPP (other donors) to Guinea Bissau (USD million) ",,2025-11-24T12:05:52.123816
5.1.3_KGZ.TOTA.AID.ADPP.UNICEF," International aid disbursed to total education, UNICEF to Kyrgyzstan (USD million)  ",,2025-11-24T12:05:52.123817
5.1.3_KHM.TOTA.AID.GPE," International aid disbursed to total education, Global Partnership for Education to Cambodia (USD million)  ",,2025-11-24T12:05:52.123818
5.1.3_LAO.TOTA.AID.EC," International aid disbursed to total education, European Commission to Laos (USD million)  ",,2025-11-24T12:05:52.123819
5.1.3_LBR.TOTA.AID.WB," International aid disbursed to total education, World Bank to Liberia (USD million)  ",,2025-11-24T12:05:52.123822
5.1.3_MDG.TOTA.AID.FR, International aid to total education executed by AFD and French Embassy in Madagascar (USD million)  ,,2025-11-24T12:05:52.123823
5.1.3_MOZ.TOTA.AID.DFID," International aid disbursed to total education, DFID to Mozambique (USD million) ",,2025-11-24T12:05:52.123825
5.1.3_MRT.TOTA.AID.SP,"International aid disbursed to total education, Spanish Cooperation to Mauritania (USD million)",,2025-11-24T12:05:52.123826
5.1.3_MWI.TOTA.AID.DFID,"International aid disbursed to total education, DFID to Malawi (USD million)",,2025-11-24T12:05:52.123827
5.1.3_NER.TOTA.AID.FR,"International aid disbursed to total  education, French Embassy to Niger (USD million) ",,2025-11-24T12:05:52.123828
5.1.3_RWA.TOTA.AID.UNICEF," International aid disbursed to total education, UNICEF to Rwanda (USD million)  ",,2025-11-24T12:05:52.123829
5.1.3_SEN.TOTA.AID.GPE," International aid disbursed to total education, Global Partnership for Education to Senegal (USD million)  ",,2025-11-24T12:05:52.123830
5.1.3_SLE.TOTA.AID.GIZ," International aid disbursed to total education, GIZ to Sierra Leone (USD million)  ",,2025-11-24T12:05:52.123831
5.1.3_TJK.TOTA.AID.OPENS," International aid disbursed to total education, Open Society Foundations to Tajikistan (USD million)  ",,2025-11-24T12:05:52.123832
5.1.3_VNM.TOTA.AID.DFID,"International aid disbursed to total education, DFID to Vietnam (USD million) ",,2025-11-24T12:05:52.123833
5.1.3_ZMB.TOTA.AID.ILO,"International aid disbursed to total education, ILO to Zambia (USD million) ",,2025-11-24T12:05:52.123834
5.1.4_AFG.TOTA.AID.DEU,"International aid disbursed to total education, Germany to Afghanistan (USD million)",,2025-11-24T12:05:52.123834
5.1.4_BFA.TOTA.AID.DNK," International aid disbursed to total education, Denmark to Burkina Faso (USD million)  ",,2025-11-24T12:05:52.123835
5.1.4_CIV.TOTA.AID.ISDB," International aid disbursed to total education, IsDB to Côte d'Ivoire (USD million)  ",,2025-11-24T12:05:52.123836
5.1.4_CMR.TOTA.AID.JICA,"International aid disbursed to total education, JICA to Cameroun (USD million) ",,2025-11-24T12:05:52.123837
5.1.4_DJI.TOTA.AID.AFDB,"International aid disbursed to total education, AfDB to Djibouti (USD million) ",,2025-11-24T12:05:52.123838
5.1.4_ETH.TOTA.AID.DVV,"International aid disbursed to total education, DVV international to Ethiopia (USD million) ",,2025-11-24T12:05:52.123839
5.1.4_GEO.TOTA.AID.WB,"International aid disbursed to total education, World Bank to Georgia (USD million)",,2025-11-24T12:05:52.123840
5.1.4_GHA.TOTA.AID.UNICEF,"International aid disbursed to total education, UNICEF to Djibouti (USD million) ",,2025-11-24T12:05:52.123841
5.1.4_GIN.TOTA.AID.ADPP.GPE,"International aid disbursed to total education, Global Partnership for Education to Guinea (USD million) ",,2025-11-24T12:05:52.123842
5.1.4_GNB.TOTA.AID.EU,"International aid disbursed to total education, European Commission to Guinea Bissau (USD million)",,2025-11-24T12:05:52.123843
5.1.4_KGZ.TOTA.AID.ADPP.WB," International aid disbursed to total education, World Bank to Kyrgyzstan (USD million) ",,2025-11-24T12:05:52.123844
5.1.4_KHM.TOTA.AID.EC," International aid disbursed to total education, European Commission to Cambodia (USD million)  ",,2025-11-24T12:05:52.123845
5.1.4_LAO.TOTA.AID.DEU," International aid disbursed to total education, Germany (GIZ and KfW) to Laos (USD million)  ",,2025-11-24T12:05:52.123845
5.1.4_MDG.TOTA.AID.JICA, International aid to total education executed by JICA in Madagascar (USD million)  ,,2025-11-24T12:05:52.123848
5.1.4_MOZ.TOTA.AID.FIN," International aid disbursed to total education, Finland to Mozambique (USD million) ",,2025-11-24T12:05:52.123849
5.1.4_MRT.TOTA.AID.UNESCO,"International aid disbursed to total education, UNESCO to Mauritania (USD million) ",,2025-11-24T12:05:52.123850
5.1.4_MWI.TOTA.AID.GIZ,"International aid disbursed to total education, GIZ to Malawi (USD million) ",,2025-11-24T12:05:52.123851
5.1.4_NER.TOTA.AID.JAPAN,"International aid disbursed to total  education, Japan to Niger (USD million) ",,2025-11-24T12:05:52.123852
5.1.4_RWA.TOTA.AID.USAID," International aid disbursed to total education, USAID to Rwanda (USD million)  ",,2025-11-24T12:05:52.123853
5.1.4_SEN.TOTA.AID.IT," International aid disbursed to total education, Italy to Senegal (USD million)  ",,2025-11-24T12:05:52.123854
5.1.4_SLE.TOTA.AID.JICA," International aid disbursed to total education, JICA to Sierra Leone (USD million)  ",,2025-11-24T12:05:52.123855
5.1.4_TJK.TOTA.AID.EC," International aid disbursed to total education, European Commission to Tajikistan (USD million)  ",,2025-11-24T12:05:52.123856
5.1.4_VNM.TOTA.AID.JICA,"International aid disbursed to total education, JICA to Vietnam (USD million)  ",,2025-11-24T12:05:52.123858
5.1.4_ZMB.TOTA.AID.JPN,"International aid disbursed to total education, Japan to Zambia (USD million) ",,2025-11-24T12:05:52.123859
5.1.5_AFG.TOTA.AID.IND,"International aid disbursed to total education, India to Afghanistan (USD million)",,2025-11-24T12:05:52.123860
5.1.5_BFA.TOTA.AID.JICA," International aid disbursed to total education, JICA to Burkina Faso (USD million)  ",,2025-11-24T12:05:52.123861
5.1.5_CIV.TOTA.AID.FSD," International aid disbursed to total education, FSD to Côte d'Ivoire (USD million)  ",,2025-11-24T12:05:52.123862
5.1.5_CMR.TOTA.AID.UNESCO,"International aid disbursed to total education, UNESCO to Cameroun (USD million)",,2025-11-24T12:05:52.123863
5.1.5_DJI.TOTA.AID.ISDB,"International aid disbursed to total education, IsDB to Djibouti (USD million)",,2025-11-24T12:05:52.123864
5.1.5_ETH.TOTA.AID.EC,"International aid disbursed to total education, European Commission to Ethiopia (USD million) ",,2025-11-24T12:05:52.123865
5.1.5_GHA.TOTA.AID.USAID,"International aid disbursed to total education, USAID to Djibouti (USD million) ",,2025-11-24T12:05:52.123866
5.1.5_GIN.TOTA.AID.ADPP.GIZ,"International aid disbursed to total education, GIZ to Guinea (USD million)",,2025-11-24T12:05:52.123867
5.1.5_GNB.TOTA.AID.FR,"International aid disbursed to total education, AFD and French Embassy to Guinea Bissau (USD million) ",,2025-11-24T12:05:52.123867
5.1.5_KHM.TOTA.AID.JPN," International aid disbursed to total education, Japan to Cambodia (USD million)  ",,2025-11-24T12:05:52.123868
5.1.5_LAO.TOTA.AID.GPE," International aid disbursed to total education, Global Partnership for Education to Laos (USD million)  ",,2025-11-24T12:05:52.123869
5.1.5_MDG.TOTA.AID.NOR, International aid to total education executed by Norway in Madagascar (USD million)  ,,2025-11-24T12:05:52.123870
5.1.5_MOZ.TOTA.AID.FLAND," International aid disbursed to total education, Flanders to Mozambique (USD million) ",,2025-11-24T12:05:52.123871
5.1.5_MRT.TOTA.AID.UNICEF,"International aid disbursed to total education, UNICEF to Mauritania (USD million) ",,2025-11-24T12:05:52.123872
5.1.5_MWI.TOTA.AID.GPE,"International aid disbursed to total education, Global Partnership for Education to Malawi (USD million) ",,2025-11-24T12:05:52.123873
5.1.5_NER.TOTA.AID.KFW,"International aid disbursed to total  education, KfW to Niger (USD million) ",,2025-11-24T12:05:52.123874
5.1.5_RWA.TOTA.AID.WB," International aid disbursed to total education, World Bank to Rwanda (USD million)  ",,2025-11-24T12:05:52.123875
5.1.5_SEN.TOTA.AID.UNICEF," International aid disbursed to total education, UNICEF to Senegal (USD million)  ",,2025-11-24T12:05:52.123876
5.1.5_SLE.TOTA.AID.SIDA," International aid disbursed to total education, Sida to Sierra Leone (USD million)  ",,2025-11-24T12:05:52.123877
5.1.5_TJK.TOTA.AID.GIZ," International aid disbursed to total education, GIZ to Tajikistan (USD million)  ",,2025-11-24T12:05:52.123878
5.1.5_VNM.TOTA.AID.UNESCO,"International aid disbursed to total education, UNESCO to Vietnam (USD million) ",,2025-11-24T12:05:52.123878
5.1.5_ZMB.TOTA.AID.ZMB,"International aid disbursed to total education, Netherlands to Zambia (USD million) ",,2025-11-24T12:05:52.123879
5.1.6_AFG.TOTA.AID.JPN,"International aid disbursed to total education, Japan's MoFA to Afghanistan (USD million)",,2025-11-24T12:05:52.123880
5.1.6_BFA.TOTA.AID.NLD," International aid disbursed to total education, Netherlands to Burkina Faso (USD million)   ",,2025-11-24T12:05:52.123881
5.1.6_CIV.TOTA.AID.KFW," International aid disbursed to total education, KfW to Côte d'Ivoire (USD million)  ",,2025-11-24T12:05:52.123882
5.1.6_CMR.TOTA.AID.UNICEF,"International aid disbursed to total education, UNICEF to Cameroun (USD million) ",,2025-11-24T12:05:52.123883
5.1.6_DJI.TOTA.AID.IMOA,"International aid disbursed to total education, IMOA to Djibouti (USD million) ",,2025-11-24T12:05:52.123884
5.1.6_ETH.TOTA.AID.FIN,"International aid disbursed to total education, Finland to Ethiopia (USD million) ",,2025-11-24T12:05:52.123885
5.1.6_GHA.TOTA.AID.WFP,"International aid disbursed to total education, WFP to Djibouti (USD million) ",,2025-11-24T12:05:52.123887
5.1.6_GIN.TOTA.AID.ADPP.KFW,"International aid disbursed to total education, KfW to Guinea (USD million) ",,2025-11-24T12:05:52.123888
5.1.6_GNB.TOTA.AID.PORT,"International aid disbursed to total education, Portuguese Cooperation to Guinea Bissau (USD million)",,2025-11-24T12:05:52.123891
5.1.6_KHM.TOTA.AID.SWE," International aid disbursed to total education, Sweden to Cambodia (USD million)  ",,2025-11-24T12:05:52.123892
5.1.6_LAO.TOTA.AID.JICA," International aid disbursed to total education, JICA to Laos (USD million)  ",,2025-11-24T12:05:52.123893
5.1.6_MDG.TOTA.AID.WFP, International aid to total education executed by WFP in Madagascar (USD million)  ,,2025-11-24T12:05:52.123894
5.1.6_MOZ.TOTA.AID.DEU," International aid disbursed to total education, Germany (GIZ and KfW) to Mozambique (USD million) ",,2025-11-24T12:05:52.123895
5.1.6_MWI.TOTA.AID.JICA,"International aid disbursed to total education, JICA to Malawi (USD million) ",,2025-11-24T12:05:52.123896
5.1.6_NER.TOTA.AID.WFP,"International aid disbursed to total  education, WFP to Niger (USD million) ",,2025-11-24T12:05:52.123897
5.1.6_SEN.TOTA.AID.USAID," International aid disbursed to total education, USAID to Senegal (USD million)  ",,2025-11-24T12:05:52.123897
